Submit,Id,Predict,stack,xgb,lgb,xgb2
5.394412782180926,6007,5.394412782180926,5.408015757851397,5.355203628540039,5.3349332567489425,5.355203628540039
5.411780911990093,6008,5.411780911990093,5.4259951989915045,5.487847805023193,5.310615710568431,5.487847805023193
5.548853277539946,6009,5.548853277539946,5.568539309816937,5.340127944946289,5.513436216260548,5.340127944946289
6.330427775436709,6010,6.330427775436709,6.312143966835656,5.974524974822998,6.546575608707366,5.974524974822998
5.508044167571107,6011,5.508044167571107,5.5335006120711006,5.430471420288086,5.398134085735249,5.430471420288086
6.285405666149716,6012,6.285405666149716,6.209309845065416,6.097313404083252,6.753947346745512,6.097313404083252
5.626550957467516,6013,5.626550957467516,5.671589643261274,5.51041316986084,5.4250572688394625,5.51041316986084
6.718559290887363,6014,6.718559290887363,6.863967714539575,5.915838241577148,6.21062130170611,5.915838241577148
6.395874231329648,6015,6.395874231329648,6.466814594483795,6.377017498016357,6.023811205611962,6.377017498016357
6.186775341666525,6016,6.186775341666525,6.1913337136327184,6.13723087310791,6.17897880762994,6.13723087310791
5.162785132402879,6017,5.162785132402879,5.193593824629987,5.1530890464782715,5.001704096096746,5.1530890464782715
5.956567141836696,6018,5.956567141836696,5.978953903648282,5.815723896026611,5.884118747972072,5.815723896026611
6.110222572454197,6019,6.110222572454197,6.147614319399652,5.886916637420654,5.985235273492715,5.886916637420654
6.1704947020615215,6020,6.1704947020615215,6.223982527537982,5.799287796020508,6.008961815658115,5.799287796020508
6.080767521070554,6021,6.080767521070554,6.09601380253661,6.187670707702637,5.96381958463779,6.187670707702637
5.877490336795822,6022,5.877490336795822,5.8824995552192165,5.993638038635254,5.812058604591238,5.993638038635254
5.507426874514618,6023,5.507426874514618,5.533187218592529,5.146231651306152,5.4904367805019145,5.146231651306152
6.20983045857346,6025,6.20983045857346,6.230519075426411,6.171777725219727,6.1121753734058695,6.171777725219727
5.910918766142699,6026,5.910918766142699,5.900279999934111,5.668145179748535,6.048583301913696,5.668145179748535
5.735305558878572,6027,5.735305558878572,5.7359710805262205,5.537752151489258,5.797607126678258,5.537752151489258
6.158442363415372,6028,6.158442363415372,6.184717321478332,5.738767623901367,6.158200714374966,5.738767623901367
5.8580807395650645,6030,5.8580807395650645,5.874723170945613,5.7151899337768555,5.816951294658683,5.7151899337768555
6.059467486472397,6031,6.059467486472397,6.090773032067165,5.684987545013428,6.0173311045773294,5.684987545013428
7.444042705589732,6032,7.444042705589732,7.5271699214846475,7.558614730834961,6.962506918804869,7.558614730834961
7.569292955754858,6033,7.569292955754858,7.514475147822111,7.7779436111450195,7.792104379599454,7.7779436111450195
5.041688419596607,6034,5.041688419596607,5.058751531307043,5.1698102951049805,4.9079777460955345,5.1698102951049805
5.492574182105705,6035,5.492574182105705,5.548358680554816,4.834388256072998,5.41445218558956,4.834388256072998
6.096291238837202,6036,6.096291238837202,6.154812910755788,5.682028293609619,5.922263224207749,5.682028293609619
6.042883421251004,6037,6.042883421251004,6.06140944309227,5.818158149719238,6.018986315801979,5.818158149719238
5.559883629955342,6038,5.559883629955342,5.590216266874271,5.4941301345825195,5.42002735844223,5.4941301345825195
5.495943334695048,6039,5.495943334695048,5.569435997952605,5.055994033813477,5.250632111739312,5.055994033813477
6.3699669883402645,6040,6.3699669883402645,6.419761612472945,6.718194961547852,5.988319628827012,6.718194961547852
5.317669083152111,6041,5.317669083152111,5.343331871453587,4.88157320022583,5.326166133449907,4.88157320022583
5.997772873830246,6042,5.997772873830246,6.031501755824256,5.835459232330322,5.8719900503621645,5.835459232330322
7.307833098338817,6044,7.307833098338817,7.437997620779134,7.199471473693848,6.649742813802351,7.199471473693848
6.094566714925712,6045,6.094566714925712,6.1006808745082015,6.371315956115723,5.9697079975464735,6.371315956115723
5.980613382000176,6046,5.980613382000176,6.02136773190022,5.55582332611084,5.904853494759959,5.55582332611084
6.984467838276933,6047,6.984467838276933,7.007505127015813,7.061030387878418,6.836081488205499,7.061030387878418
5.614520831302547,6048,5.614520831302547,5.611959397382476,5.414063453674316,5.695000977822101,5.414063453674316
6.236294744528834,6049,6.236294744528834,6.300016167807989,5.69368314743042,6.077317725809244,5.69368314743042
5.710049879602208,6050,5.710049879602208,5.709376593662417,5.713696002960205,5.712425403231521,5.713696002960205
6.195613686636317,6051,6.195613686636317,6.197174028239783,5.844456195831299,6.30434424247688,5.844456195831299
6.371493377027206,6052,6.371493377027206,6.376833162016572,6.362207412719727,6.346109805449977,6.362207412719727
5.211694461665373,6053,5.211694461665373,5.228943994930651,5.285483360290527,5.095100571902642,5.285483360290527
11.945,6054,8.12265094044251,7.951880530772344,9.214786529541016,8.66938114310793,9.214786529541016
5.39415290669963,6055,5.39415290669963,5.435204149211472,5.296113014221191,5.207892950532383,5.296113014221191
5.617613902834885,6056,5.617613902834885,5.637760019714876,5.557001113891602,5.530372169386261,5.557001113891602
5.693065255504613,6057,5.693065255504613,5.712307199615086,5.365391254425049,5.699666180872181,5.365391254425049
5.31070183826107,6058,5.31070183826107,5.328054275113628,5.122531890869141,5.280878704968779,5.122531890869141
6.494393792128038,6059,6.494393792128038,6.612987120786171,5.6407084465026855,6.146457701950494,5.6407084465026855
6.267616405278005,6060,6.267616405278005,6.318866511831366,6.065147399902344,6.061772132382206,6.065147399902344
6.045073529712086,6061,6.045073529712086,6.09221197340631,5.776004791259766,5.883358076160329,5.776004791259766
5.627079465637115,6062,5.627079465637115,5.666571093528923,5.848728179931641,5.342574465976438,5.848728179931641
5.795369746277176,6063,5.795369746277176,5.906319391413047,5.488204479217529,5.306026767642177,5.488204479217529
5.646981665839934,6064,5.646981665839934,5.7150377664209415,5.3401312828063965,5.386299177612879,5.3401312828063965
6.253922279943934,6065,6.253922279943934,6.303074046655367,5.987092971801758,6.080722666600109,5.987092971801758
6.142890743034661,6066,6.142890743034661,6.160575004610623,5.841793060302734,6.14894045633088,5.841793060302734
6.746107177255595,6067,6.746107177255595,6.703401467473614,6.444800853729248,7.074306324462084,6.444800853729248
5.349648627180441,6068,5.349648627180441,5.415163611228303,5.108235836029053,5.080706229836116,5.108235836029053
5.7227149239158095,6069,5.7227149239158095,5.757998699497269,5.6552934646606445,5.5570086072330795,5.6552934646606445
6.148688617572738,6070,6.148688617572738,6.168240907825528,5.8591203689575195,6.140932446026496,5.8591203689575195
7.194264596997096,6072,7.194264596997096,7.094465046228169,7.884531021118164,7.496440059724341,7.884531021118164
5.478756100086114,6073,5.478756100086114,5.515493102100159,5.2209696769714355,5.368754150909911,5.2209696769714355
5.678440102323215,6074,5.678440102323215,5.614204244595446,5.183746337890625,6.185929304751938,5.183746337890625
6.096947558243141,6075,6.096947558243141,6.032697863995428,6.74980354309082,6.221993972351473,6.74980354309082
5.69286444160772,6077,5.69286444160772,5.708502794815317,5.221431732177734,5.766604087907438,5.221431732177734
5.444851524840801,6078,5.444851524840801,5.438317382340453,5.474868297576904,5.4696946541941935,5.474868297576904
5.769882915693882,6079,5.769882915693882,5.812953680183057,5.4948039054870605,5.631865214890316,5.4948039054870605
5.834447985949374,6080,5.834447985949374,5.862116533895228,5.812272071838379,5.694274249065856,5.812272071838379
5.302161131604908,6081,5.302161131604908,5.283015792412044,5.5573225021362305,5.31921581712307,5.5573225021362305
6.870435672930039,6083,6.870435672930039,6.933182103319426,6.535503387451172,6.647432179082696,6.535503387451172
5.567403652838289,6085,5.567403652838289,5.552614094786184,5.551388740539551,5.651619560145992,5.551388740539551
5.607956117736098,6086,5.607956117736098,5.573237388205258,5.825413703918457,5.7206366939638364,5.825413703918457
5.317400031939179,6087,5.317400031939179,5.25523443742164,5.43283224105835,5.6104724663263355,5.43283224105835
5.143382108033988,6088,5.143382108033988,5.164668879318731,5.076497554779053,5.052147432794143,5.076497554779053
5.085356731647829,6089,5.085356731647829,5.056365755413083,5.010893821716309,5.264796201807221,5.010893821716309
5.385717269196563,6090,5.385717269196563,5.379421202586753,5.519828796386719,5.374592448718831,5.519828796386719
5.241211377607371,6091,5.241211377607371,5.241421277926768,5.069949626922607,5.297179159465509,5.069949626922607
5.298183472796631,6092,5.298183472796631,5.327569054020536,5.1978349685668945,5.174909874345714,5.1978349685668945
5.253477178468879,6093,5.253477178468879,5.18250712297594,5.44260311126709,5.568942123762053,5.44260311126709
5.804074580983616,6094,5.804074580983616,5.805019105641763,5.39763879776001,5.9345157502844605,5.39763879776001
4.9312852076772975,6095,4.9312852076772975,4.879660554138039,5.267945289611816,5.094396586435646,5.267945289611816
4.791579977342712,6096,4.791579977342712,4.770919374172343,4.882517337799072,4.87145736769613,4.882517337799072
5.577350281137702,6097,5.577350281137702,5.565379391400273,5.572693347930908,5.642747337472918,5.572693347930908
5.646287753340216,6098,5.646287753340216,5.637215576052386,5.7316999435424805,5.666201929071459,5.7316999435424805
5.51238791791078,6099,5.51238791791078,5.520956223731749,5.485698699951172,5.475586732588577,5.485698699951172
5.626426020011535,6100,5.626426020011535,5.645275973940373,5.605990409851074,5.532704842180984,5.605990409851074
5.249333123340262,6101,5.249333123340262,5.234063098178181,5.514372825622559,5.242426570901305,5.514372825622559
5.084726306697023,6103,5.084726306697023,5.026126535957085,4.983300685882568,5.431066897976864,4.983300685882568
4.871663178509448,6104,4.871663178509448,4.870582991238058,5.006297588348389,4.832545961204358,5.006297588348389
5.388631243140967,6105,5.388631243140967,5.364329875809811,5.521661758422852,5.473895070216265,5.521661758422852
5.293606962408805,6106,5.293606962408805,5.297895598949215,5.226147651672363,5.293220631369003,5.226147651672363
5.837678112144876,6107,5.837678112144876,5.79097871666528,6.392277240753174,5.9018750990270945,6.392277240753174
5.137152571942111,6108,5.137152571942111,5.104014948565862,5.068663120269775,5.336716301033361,5.068663120269775
5.4613166265791735,6109,5.4613166265791735,5.488420187509307,5.031573295593262,5.460012118350192,5.031573295593262
6.074675405369543,6110,6.074675405369543,6.062164242176179,6.335333347320557,6.054515548944288,6.335333347320557
5.8272124023416305,6111,5.8272124023416305,5.837377849828948,5.672135829925537,5.8246888334782065,5.672135829925537
5.710163425303184,6112,5.710163425303184,5.726118182586801,5.755122184753418,5.610085093570718,5.755122184753418
5.001337261574086,6113,5.001337261574086,4.990575538459079,5.090263366699219,5.029091043409322,5.090263366699219
6.095763693593424,6114,6.095763693593424,6.085042540863453,6.04163932800293,6.170984590280335,6.04163932800293
5.651467544236513,6115,5.651467544236513,5.640927223298071,5.711031436920166,5.687827918610555,5.711031436920166
5.882045298312432,6116,5.882045298312432,5.8213626195731,6.18354606628418,6.1051859558618595,6.18354606628418
5.42425462118045,6117,5.42425462118045,5.429248445549848,5.399147033691406,5.405990007567146,5.399147033691406
6.075355591486013,6118,6.075355591486013,6.035007380386239,6.333609104156494,6.204461506724884,6.333609104156494
4.8177144393592375,6119,4.8177144393592375,4.806342370635176,4.832408428192139,4.8734674762765975,4.832408428192139
6.476924462847242,6120,6.476924462847242,6.4908144121825675,6.60685920715332,6.359533032414181,6.60685920715332
4.783083577401728,6121,4.783083577401728,4.785916102490576,4.765162467956543,4.773950480076259,4.765162467956543
5.469076951696499,6122,5.469076951696499,5.5202163440767364,4.8528852462768555,5.401730740940224,4.8528852462768555
5.5653546889154,6123,5.5653546889154,5.531324767398943,5.972690105438232,5.611069171231995,5.972690105438232
6.484140353676987,6124,6.484140353676987,6.4613537272802555,6.528744220733643,6.590801111843767,6.528744220733643
5.396876283466824,6125,5.396876283466824,5.379653493051633,5.342974662780762,5.50669837257653,5.342974662780762
5.164073317906429,6126,5.164073317906429,5.14364991372039,5.234784126281738,5.249427751564244,5.234784126281738
5.7298546889329,6127,5.7298546889329,5.690682029001415,6.019792079925537,5.842129784639696,6.019792079925537
5.025463194590152,6128,5.025463194590152,5.059513342845931,4.879493236541748,4.892518996970819,4.879493236541748
5.705646989377942,6129,5.705646989377942,5.725061227933508,5.513020038604736,5.666313327602895,5.513020038604736
5.205522350177773,6130,5.205522350177773,5.239779991937108,5.1733503341674805,5.033538853325224,5.1733503341674805
5.415440868766626,6131,5.415440868766626,5.408476696294331,5.55543327331543,5.405918867893312,5.55543327331543
5.801976463245055,6132,5.801976463245055,5.83110311149125,5.66331148147583,5.692855999855087,5.66331148147583
6.403067812182542,6133,6.403067812182542,6.4834573058077085,6.299236297607422,6.008934311303594,6.299236297607422
5.205960234189765,6134,5.205960234189765,5.256018163764226,4.811748027801514,5.0703886984569335,4.811748027801514
4.9319190762776595,6135,4.9319190762776595,4.895783487841323,5.077167510986328,5.07622599022904,5.077167510986328
5.953123697036158,6136,5.953123697036158,5.983702212846141,5.793223857879639,5.843338186031994,5.793223857879639
6.262341201071295,6137,6.262341201071295,6.069727696602326,7.155183792114258,6.991998908682177,7.155183792114258
6.225662614186605,6138,6.225662614186605,6.168714743301408,6.643637180328369,6.3900596573875434,6.643637180328369
4.752792835043934,6140,4.752792835043934,4.753339883636431,4.650865077972412,4.7838511218380235,4.650865077972412
6.378066382586012,6141,6.378066382586012,6.414128632224689,6.179174423217773,6.2520315850931905,6.179174423217773
5.653799671096701,6142,5.653799671096701,5.680338105576334,5.457068920135498,5.577838151649769,5.457068920135498
5.8096021601191605,6143,5.8096021601191605,5.834063401334748,5.330780029296875,5.838749544173689,5.330780029296875
5.181015941446534,6144,5.181015941446534,5.153574674123479,5.340616703033447,5.274169113307192,5.340616703033447
8.357373237609863,6145,6.695616079358558,6.469810270124402,8.357373237609863,7.345994596384093,8.357373237609863
4.976551369932335,6146,4.976551369932335,4.957453168782152,4.872711181640625,5.113021799094119,4.872711181640625
5.32766756150533,6147,5.32766756150533,5.331095123169644,5.28781795501709,5.322670315582452,5.28781795501709
5.5494303933140054,6148,5.5494303933140054,5.5923820496464405,5.4651994705200195,5.348431906875446,5.4651994705200195
5.259816203949319,6149,5.259816203949319,5.3251467398557555,4.9658026695251465,5.009391170721494,4.9658026695251465
7.32707576837693,6150,7.32707576837693,7.345689163022447,7.615139961242676,7.131782892909158,7.615139961242676
4.806872085784271,6151,4.806872085784271,4.827970884593966,4.69176721572876,4.732713389213088,4.69176721572876
6.13973910697715,6152,6.13973910697715,6.044481604688165,6.745167255401611,6.445969696640486,6.745167255401611
5.492966787050443,6153,5.492966787050443,5.514855680959266,5.358870506286621,5.420924740054896,5.358870506286621
5.581491582822757,6154,5.581491582822757,5.578351920982863,5.594208240509033,5.593997560073432,5.594208240509033
6.731699341907447,6155,6.731699341907447,6.761267664890984,6.864782333374023,6.5296405427001964,6.864782333374023
5.640231623083199,6156,5.640231623083199,5.648538735651867,5.468475818634033,5.6531789575333615,5.468475818634033
6.745950872501495,6157,6.745950872501495,6.664037719690472,7.261484146118164,7.010976556551629,7.261484146118164
5.266874027382165,6158,5.266874027382165,5.269955189851003,5.35214900970459,5.2220161667742175,5.35214900970459
5.529054612513798,6159,5.529054612513798,5.5020538523782925,5.489594459533691,5.686212090632958,5.489594459533691
6.447386088259773,6160,6.447386088259773,6.477483258659482,6.540701389312744,6.255762745776999,6.540701389312744
5.483612878230892,6161,5.483612878230892,5.510921296791539,5.507346153259277,5.330056808091792,5.507346153259277
5.820788534720219,6162,5.820788534720219,5.873897609627201,5.4690141677856445,5.654798297264265,5.4690141677856445
5.185172943623664,6163,5.185172943623664,5.209000665587342,5.277439594268799,5.027336090393047,5.277439594268799
5.601310801130099,6164,5.601310801130099,5.5642573659082935,5.591527462005615,5.8021901161452645,5.591527462005615
5.366549692942859,6165,5.366549692942859,5.470472034165445,4.735028266906738,5.0228042888297955,4.735028266906738
5.90660112717263,6166,5.90660112717263,5.984957549882603,5.767900466918945,5.5349337992070975,5.767900466918945
5.7535931491380365,6167,5.7535931491380365,5.803630326111579,5.414911270141602,5.599622085471764,5.414911270141602
5.435058805100144,6168,5.435058805100144,5.47584607639624,4.943667888641357,5.381323643805677,4.943667888641357
6.619270350678621,6169,6.619270350678621,6.520150095772947,7.678412437438965,6.794864228712808,7.678412437438965
5.408891550431764,6170,5.408891550431764,5.403011567268861,5.35338020324707,5.458755163555955,5.35338020324707
5.275005010521197,6171,5.275005010521197,5.271671992171836,5.299419403076172,5.284642858323514,5.299419403076172
5.427419353057304,6172,5.427419353057304,5.425552762342476,5.063920974731445,5.558540550172146,5.063920974731445
5.774995728067778,6173,5.774995728067778,5.722800960799396,5.9783244132995605,5.985591591755223,5.9783244132995605
5.574886226196976,6174,5.574886226196976,5.551188445994928,5.063604831695557,5.871701558511472,5.063604831695557
5.269320827848965,6175,5.269320827848965,5.240938735524572,5.441340923309326,5.363351994828703,5.441340923309326
6.043673553471062,6176,6.043673553471062,6.02958297776332,5.983128547668457,6.139004959179886,5.983128547668457
5.160302068472525,6177,5.160302068472525,5.18199666806625,4.914054870605469,5.12667993659501,4.914054870605469
5.368641888382604,6178,5.368641888382604,5.427874407064714,5.136894226074219,5.129984223638194,5.136894226074219
5.990981276079105,6179,5.990981276079105,5.959072009916732,6.337428569793701,6.04568155797046,6.337428569793701
6.215836401701403,6180,6.215836401701403,6.232145795876942,6.028178691864014,6.191405456571465,6.028178691864014
6.563288887600716,6181,6.563288887600716,6.60944068491781,6.887911796569824,6.208938213043886,6.887911796569824
6.163360892682796,6182,6.163360892682796,6.103932013407104,6.4994354248046875,6.368290111182279,6.4994354248046875
6.489253710317851,6183,6.489253710317851,6.51771459163839,6.856485366821289,6.215051711634303,6.856485366821289
5.196760255245149,6184,5.196760255245149,5.154221102015676,5.013033866882324,5.484877908326377,5.013033866882324
6.207489141442677,6185,6.207489141442677,6.241742581151299,6.030077934265137,6.0839411987225365,6.030077934265137
5.5733622675439305,6186,5.5733622675439305,5.554956283293129,5.526342868804932,5.687200610058104,5.526342868804932
5.396360359591425,6187,5.396360359591425,5.35957480523025,5.550041675567627,5.541322837789192,5.550041675567627
5.9428734499001,6188,5.9428734499001,5.96202002209245,5.789813995361328,5.891778216387155,5.789813995361328
5.999735797943537,6189,5.999735797943537,6.00442618759469,6.187568664550781,5.9121093514621155,6.187568664550781
5.725416822510426,6190,5.725416822510426,5.7546794467034,5.549216270446777,5.628083010835779,5.549216270446777
5.7928753021057355,6191,5.7928753021057355,5.862064466509038,5.72168493270874,5.447596429211166,5.72168493270874
5.514726551857019,6192,5.514726551857019,5.566414817588051,5.249188423156738,5.327568471121847,5.249188423156738
6.24587645907534,6193,6.24587645907534,6.09674786207037,7.266486167907715,6.701025700421292,7.266486167907715
5.979032079040709,6194,5.979032079040709,5.9611874679945345,6.231445789337158,5.990065474257925,6.231445789337158
5.6461512325215875,6195,5.6461512325215875,5.6494519211958485,5.8110575675964355,5.573578741497482,5.8110575675964355
5.586986775191379,6196,5.586986775191379,5.593431325577793,5.791231155395508,5.484534300256264,5.791231155395508
5.942734148083099,6197,5.942734148083099,5.956078666000546,5.955699443817139,5.867241541139176,5.955699443817139
6.210817506260087,6198,6.210817506260087,6.2012871567305545,6.621955871582031,6.124599796100982,6.621955871582031
5.616064586134504,6199,5.616064586134504,5.635979352872276,5.634949207305908,5.5035576231425845,5.634949207305908
5.942588837546995,6200,5.942588837546995,5.990296186425631,5.657203674316406,5.783277991534702,5.657203674316406
5.677312523102705,6201,5.677312523102705,5.702292118165073,5.575038433074951,5.578179260236699,5.575038433074951
6.26122645140317,6202,6.26122645140317,6.229638114029473,6.834496021270752,6.238607647967494,6.834496021270752
5.763727215150125,6203,5.763727215150125,5.731726049169802,6.056065559387207,5.836953985632817,6.056065559387207
5.561663339639069,6204,5.561663339639069,5.499791377447569,5.8036980628967285,5.810968817434988,5.8036980628967285
5.890061766045759,6205,5.890061766045759,5.865252347867323,6.03212833404541,5.975023140330864,6.03212833404541
6.422301384505611,6206,6.422301384505611,6.377584909494815,7.092514991760254,6.437384636005449,7.092514991760254
6.347990773162812,6207,6.347990773162812,6.299723555878634,7.213929176330566,6.316769757886078,7.213929176330566
5.783195081184986,6208,5.783195081184986,5.794846441531558,5.9057297706604,5.680209476968838,5.9057297706604
5.502751213509632,6209,5.502751213509632,5.508556741515547,5.390981197357178,5.509044990056043,5.390981197357178
5.309911019827885,6210,5.309911019827885,5.338949601137948,5.258820056915283,5.172068907145082,5.258820056915283
5.8105538735996785,6211,5.8105538735996785,5.841157305371652,5.824558734893799,5.642667283717776,5.824558734893799
5.987230329207123,6212,5.987230329207123,5.9493252067950815,6.287864685058594,6.089179410911566,6.287864685058594
6.1381712514695685,6213,6.1381712514695685,6.153500433011013,6.117257118225098,6.063386875120732,6.117257118225098
5.344833398899813,6214,5.344833398899813,5.352120700363864,5.417868614196777,5.281622759062316,5.417868614196777
5.699376032305145,6215,5.699376032305145,5.707349214009857,5.431859016418457,5.746024774912011,5.431859016418457
5.540840705881542,6216,5.540840705881542,5.571187152544571,5.443907260894775,5.411304098937878,5.443907260894775
5.6025221281673225,6217,5.6025221281673225,5.637995079965183,5.571476936340332,5.423681488924158,5.571476936340332
5.32936563896267,6218,5.32936563896267,5.357475388082541,5.16798210144043,5.233241529233866,5.16798210144043
5.48347703380761,6219,5.48347703380761,5.488636744790072,5.411190509796143,5.48005412297473,5.411190509796143
5.513670182633994,6220,5.513670182633994,5.529421523090567,5.505987167358398,5.432223959151285,5.505987167358398
5.846973750781202,6221,5.846973750781202,5.854815016331412,6.340682506561279,5.640584082586719,6.340682506561279
5.547065337904412,6222,5.547065337904412,5.55086004563227,5.509064674377441,5.539493744795066,5.509064674377441
5.479400514908167,6223,5.479400514908167,5.503205825862128,5.25344705581665,5.427756596711349,5.25344705581665
5.372822926407052,6224,5.372822926407052,5.410776410041327,5.24605655670166,5.212659684383417,5.24605655670166
5.4077349833592265,6225,5.4077349833592265,5.434587056756618,5.117310523986816,5.361331959154654,5.117310523986816
5.151042510184121,6226,5.151042510184121,5.126381943383916,5.187696933746338,5.270347431667572,5.187696933746338
5.765684679338244,6227,5.765684679338244,5.683244394794261,6.383677005767822,5.9993687150265265,6.383677005767822
5.6432275732399075,6228,5.6432275732399075,5.669248182341854,5.582964897155762,5.524538510321146,5.582964897155762
5.405980165910158,6229,5.405980165910158,5.407421674697564,5.359559535980225,5.413765622617537,5.359559535980225
5.261289525228504,6230,5.261289525228504,5.278197234394799,5.216057777404785,5.186192285879742,5.216057777404785
5.5070035106588335,6231,5.5070035106588335,5.5036129682773,5.50318717956543,5.526358513724818,5.50318717956543
5.420750890208516,6232,5.420750890208516,5.454732724696248,5.26954460144043,5.289916496126872,5.26954460144043
5.400127639162161,6233,5.400127639162161,5.448984051301962,5.06316614151001,5.251880646703695,5.06316614151001
5.420840639573243,6234,5.420840639573243,5.420424247271893,5.470646858215332,5.40645920642379,5.470646858215332
5.300586027963594,6235,5.300586027963594,5.333302278288214,5.219944953918457,5.152979598371381,5.219944953918457
5.395316318967314,6236,5.395316318967314,5.427404874490324,5.156822204589844,5.303675394303756,5.156822204589844
5.401822319291566,6237,5.401822319291566,5.437575676054494,5.36271333694458,5.224174077338271,5.36271333694458
5.301550676772436,6238,5.301550676772436,5.317795731954096,5.134392738342285,5.270629615807444,5.134392738342285
5.532919098551974,6239,5.532919098551974,5.547377961072748,5.693721771240234,5.402204274211761,5.693721771240234
5.507162292855105,6240,5.507162292855105,5.539695838380286,5.354808807373047,5.384434426005534,5.354808807373047
5.382507263622757,6241,5.382507263622757,5.398006461702089,5.389161586761475,5.297626726416986,5.389161586761475
5.247852150415339,6242,5.247852150415339,5.263435241261049,5.160109043121338,5.193989915793596,5.160109043121338
5.136403615671373,6243,5.136403615671373,5.128729917483493,5.171460151672363,5.165644374797113,5.171460151672363
5.359835434781946,6244,5.359835434781946,5.334113378957209,5.4229559898376465,5.475979428286016,5.4229559898376465
5.1506520952511305,6245,5.1506520952511305,5.161530597546764,5.04647970199585,5.12735754742618,5.04647970199585
5.081012836454753,6246,5.081012836454753,5.078881616017286,5.0873284339904785,5.090274106539567,5.0873284339904785
5.356511327898246,6247,5.356511327898246,5.356394173689364,5.384160995483398,5.347919634220329,5.384160995483398
5.440403878699695,6248,5.440403878699695,5.455441806296207,5.300478935241699,5.406843246004293,5.300478935241699
5.383190840943084,6249,5.383190840943084,5.39498881972763,5.3789167404174805,5.321692947864272,5.3789167404174805
5.566176986325716,6250,5.566176986325716,5.573889098073547,5.671370029449463,5.489981375962702,5.671370029449463
5.340113125040628,6251,5.340113125040628,5.3470039506746465,5.368112564086914,5.294028789434475,5.368112564086914
5.2671389539409965,6252,5.2671389539409965,5.328661384589633,5.182469367980957,4.967242479398518,5.182469367980957
5.292559097199512,6253,5.292559097199512,5.318670447661517,5.076606273651123,5.225282835918285,5.076606273651123
5.4267025283522266,6254,5.4267025283522266,5.51152798381559,5.027728080749512,5.107291581748523,5.027728080749512
5.30412420901136,6255,5.30412420901136,5.317635051606055,5.280554294586182,5.239923019981384,5.280554294586182
5.222290649667939,6256,5.222290649667939,5.21604663594947,5.348838806152344,5.213409218129014,5.348838806152344
5.543254495447459,6257,5.543254495447459,5.5339491943259365,5.404120922088623,5.639260506672571,5.404120922088623
5.559365104083452,6258,5.559365104083452,5.573227963674435,5.487661361694336,5.5093311003945775,5.487661361694336
5.608550860028238,6259,5.608550860028238,5.627448456758705,5.341012001037598,5.596943336865726,5.341012001037598
5.782366082942682,6260,5.782366082942682,5.7425099165689595,6.002540111541748,5.921541000472605,6.002540111541748
5.610136558453994,6261,5.610136558453994,5.637822861807863,5.36530065536499,5.544088201859931,5.36530065536499
5.547661165246394,6262,5.547661165246394,5.576575713105154,5.562994480133057,5.388339138370788,5.562994480133057
5.35446586660423,6263,5.35446586660423,5.371481343144371,5.257450103759766,5.296055166532112,5.257450103759766
5.870397809777412,6264,5.870397809777412,5.88824099578953,6.031560897827148,5.721513121696207,6.031560897827148
5.28255469979791,6265,5.28255469979791,5.289830765584469,5.243709087371826,5.2566975530782845,5.243709087371826
5.236395121787764,6266,5.236395121787764,5.216534466722618,5.20249605178833,5.353618305468351,5.20249605178833
5.575559422003364,6267,5.575559422003364,5.528961762181796,5.851657390594482,5.732047618188025,5.851657390594482
5.1034387444690825,6268,5.1034387444690825,5.106224475768752,5.15495491027832,5.07140949533753,5.15495491027832
5.382816960788302,6269,5.382816960788302,5.377761453325926,5.716928005218506,5.298409239638048,5.716928005218506
5.272165660649958,6270,5.272165660649958,5.2844578232883,5.284839153289795,5.202382922629084,5.284839153289795
5.567776781521752,6271,5.567776781521752,5.558219406837535,5.657858371734619,5.588722289503049,5.657858371734619
5.2711996358658375,6272,5.2711996358658375,5.286869271466096,5.182213306427002,5.217290395547171,5.182213306427002
5.270757154436498,6273,5.270757154436498,5.284080835108762,5.194777488708496,5.225023960217802,5.194777488708496
5.48018038370354,6274,5.48018038370354,5.485164111738306,5.505923748016357,5.4450194191502765,5.505923748016357
4.936114607846876,6275,4.936114607846876,4.9300243167424345,4.825621604919434,5.005427181247927,4.825621604919434
5.2572974669593515,6277,5.2572974669593515,5.272813803457982,5.326188087463379,5.151580092395548,5.326188087463379
5.186057717405364,6278,5.186057717405364,5.188258728561965,5.20385217666626,5.168387544552959,5.20385217666626
5.200017042426956,6279,5.200017042426956,5.218979142066305,5.1258368492126465,5.123612615158289,5.1258368492126465
5.279547016957339,6280,5.279547016957339,5.3127578850428545,5.06409215927124,5.174240633326856,5.06409215927124
5.199762142786486,6281,5.199762142786486,5.214719886825104,5.19588565826416,5.12127958994844,5.19588565826416
5.441849926554606,6282,5.441849926554606,5.455078626392779,5.393123149871826,5.387539159381706,5.393123149871826
5.480923727799388,6283,5.480923727799388,5.48927746620607,5.438590049743652,5.450481682315663,5.438590049743652
4.949677767993318,6284,4.949677767993318,4.918145876522541,4.9831624031066895,5.106686251195026,4.9831624031066895
5.148050993146775,6285,5.148050993146775,5.170961480985723,5.116156101226807,5.036493275839512,5.116156101226807
5.126375120451514,6286,5.126375120451514,5.127415219897508,5.298420429229736,5.063479367937513,5.298420429229736
